timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
1276837056,4.71958,0.0,0,0,1,0,1,0,0
1277337018,4.727637,0.0,0,0,1,0,1,0,0
1277837011,4.724414,0.0,0,0,1,0,1,0,0
1278347004,4.71958,0.0,0,0,1,0,1,0,0
1278846963,4.7083006,0.0,0,0,1,0,1,0,0
1279346984,4.726025,0.0,0,0,1,0,1,0,0
1279846960,4.7228026,0.0,0,0,1,0,1,0,0
1280346989,4.71958,0.0,0,0,1,0,1,0,0
1280846984,4.7066894,0.0,0,0,1,0,1,0,0
1281346960,4.729248,0.0,0,0,1,0,1,0,0
1281857029,4.71958,0.0,0,0,1,0,1,0,0
1282357029,4.7228026,0.0,0,0,1,0,1,0,0
1282857011,4.726025,0.0,0,0,1,0,1,0,0
1283357011,4.716357,0.0,0,0,1,0,1,0,0
